3983,Commercial Retail,130 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4395684997,147.138507527
3984,Commercial Retail,132 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4396224358,147.1385981369
3985,Commercial Retail,134-136 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4397454973,147.1386703211
3986,Commercial Retail,137 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4381420519,147.1377678208
3987,Commercial Retail,138 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4399424956,147.1386549192
3988,Commercial Retail,139 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.438195935,147.1379031959
3989,Commercial Retail,140-142 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4399874785,147.1387003826
3990,Commercial Retail,141 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4382408729,147.1379864826
3991,Commercial Retail,143-145 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4383309776,147.1379621349
3992,Commercial Retail,UNIT 1 144 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4399895196,147.1388981896
3994,Commercial Retail,147-151 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4384209074,147.138083582
3996,Commercial Retail,147-151 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4384209074,147.138083582
3998,Commercial Retail,153 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.438510877,147.1381717527
3999,Commercial Retail,155 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4385468624,147.138209056
4001,Commercial Retail Building,157 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4385828473,147.1382467184
4003,Commercial Retail Building,161 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.438672813,147.1383380018
4004,Commercial Retail Building,UNIT 1 162-166 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4404866143,147.1393236888
4006,Commercial Retail,168 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4406003419,147.1393920032
4007,Commercial Retail,169 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4388977899,147.1385140815
4008,Commercial Retail Building,171-173 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4388254667,147.1387321431
4009,Commercial Retail,172 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4406633448,147.1394331967
4010,Commercial Retail,174 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4407263799,147.1394478159
4011,Commercial Retail Building,175-177 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4389786493,147.1386871024
4012,Commercial Retail,176 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4407984047,147.1394771781
4017,Morton House,190 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4413193743,147.1397092265
4018,Hotel Tasmania,191-193 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4397877,147.1390321
4019,Drysdale House,192 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4415351288,147.1400600695
4020,House,194 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4416161252,147.1401187801
4021,Commercial Retail Building,191-193 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4398161473,147.1392652019
4022,Commercial Retail Building,201-203 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4399393729,147.139499659
4023,Commercial Building,205-205B CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4400855973,147.1394978174
4025,Cottage,217 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4417233233,147.14084958
4026,House,218 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4426510679,147.1408758869
4028,Shop and Flat,223-225 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.441957551,147.140823751
4029,Commercial Retail and Residence,226 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4429482416,147.140937222
4030,Conjoined Houses,UNIT 1 227-229 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4420510083,147.1409814949
4031,Charles Street School,233A CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4426592167,147.1415753603
4032,Shop and House,231-233 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4420561749,147.1411982886
4033,House,235 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4430915008,147.1416386683
4034,Shop,236 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4432183083,147.1410673319
4035,Commercial Retail and Residence,238-240 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4432813244,147.141097276
4036,House,239 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4432174863,147.1417361462
4037,Commercial Retail,238-240 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.443326,147.141112
4038,House,241 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4433615019,147.1418213337
4039,Commercial Retail and Residence,242 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4435244025,147.141199556
4040,Commercial Retail,243 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4433972458,147.1420534089
4041,Cottage,244 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4435874152,147.141232134
4042,House,245 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4434782586,147.1420979979
4043,House,246 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.443659332,147.1413490074
4045,Terrace House,251 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.443766584,147.1420297935
4046,Hotel,252 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.44409192,147.141164873
4047,Terrace House,253 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4438656039,147.1420808864
4050,Cottage,257 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.44424381,147.1421702977
4051,House,259 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4443246432,147.142360097
4052,Garthowen (formerly Tearo Villa),261-261A CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4444325841,147.1424808824
4053,Terrace House,263 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4445948624,147.1423657155
4054,Terrace House,265 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4446668724,147.1424063355
4055,House,266 Charles ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4451444827,147.1416497121
4058,House,271-273 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.444909981,147.1424830042
4059,Cottage,275 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4450270091,147.1425394054
4060,House,277 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4450989555,147.1426312629
4061,House,279 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.445179966,147.1426775298
4062,House,281 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4452699908,147.1427183097
4063,Terrace House,19 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4307898562,147.1466974067
4064,Conjoined Terrace House,53 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311972893,147.1450466397
4065,House,2 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4301491239,147.1476320233
4066,House,7 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4306717089,147.1475178297
4067,House,14 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4303301617,147.1469394535
4068,House,16 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.430123755,147.1463375695
4069,House,18 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4301960082,147.1461859706
4070,Conjoined House,24 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4302865051,147.1458540461
4071,Conjoined House,25 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4308441573,147.1464966948
4072,Conjoined House,26 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.430394594,147.1458554849
4073,Conjoined House,28 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.430394832,147.1456675788
4074,Terrace House,36 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.430584446,147.1453076277
4075,Conjoined Cottage,39 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4310252489,147.1457562398
4076,Conjoined Cottage,41 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4310523997,147.1456550453
4077,Conjoined House,46 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4305490739,147.1447855978
4078,Conjoined Cottage,43 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4310795558,147.1455496617
4079,House,45 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311067105,147.1454452355
4080,Conjoined House,47 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311338641,147.1453416471
4081,Conjoined House,49 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311610161,147.1452392554
4082,Conjoined Cottage,51 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311881548,147.1451472764
4083,House,52 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4307109235,147.1450130025
4084,Former Baptist Tabernacle,81 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4335725397,147.1399908864
4085,Warehouse,114-128 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4326624706,147.1402420754
4086,Former Warehouse (now Launceston Community History Centre) ,121 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4348909232,147.1372682855
4087,Grant Staples,194-196 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4352803635,147.1354836192
4088,Offices,198-206 CIMITIERE ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4354606775,147.1353451478
4089,Albert Hall,45-51 TAMAR ST LAUNCESTON 7250,Permanent registation-part of consolidated place,Launceston City Council,-41.432891,147.14186
4090,City Park,45-51 TAMAR ST LAUNCESTON 7250,Permanent registation-part of consolidated place,Launceston City Council,-41.43263,147.143042
4091,House,5 CLAREMONT ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4344846589,147.1523171862
4092,Claremont House,6 CLAREMONT ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4339809906,147.1517460338
4093,House,13 CLAREMONT ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4351246381,147.1519822212
4094,House,20 CLAREMONT ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.434927897,147.1508996078
4095,House,2 CORIN ST WEST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4604635884,147.1120776664
4096,Cottage,2 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4457265834,147.1376166224
4097,Cottage,4 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4458976748,147.1376599614
4098,Cottage,5 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4457710672,147.1380789324
4099,House,6 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4459966522,147.137748041
4100,Cottage,7-7A CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4458610512,147.1381550219
4101,House,9 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4459510393,147.13822764
4102,Cottage,10 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4461856018,147.1379222665
4103,Conjoined House,UNIT 1 11-11A CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4460372969,147.1381875056
4104,House,12 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4462845753,147.1380134595
4105,House,13 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4461130072,147.1383671616
4106,Cottage,18 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4464465015,147.1381878687
4107,House,20 CROWN ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4465725821,147.1382086075
4109,House,18 DRY ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4285055277,147.1364584688
4111,House,21-27 DRY ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4291045244,147.1360355052
4112,House,45 DRY ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4295984501,147.1338989143
4114,Former Dilston Inn,30 DILSTON RD DILSTON 7252,Permanently Registered,Launceston City Council,-41.3294275909,147.0690756855
4115,Dilston Lodge,1348 EAST TAMAR HWY DILSTON 7252,Permanently Registered,Launceston City Council,-41.3306499912,147.0733580554
4116,Landfall and Cottage,781 EAST TAMAR HWY DILSTON 7252,Permanently Registered,Launceston City Council,-41.3622359076,147.0916029919
4117,Burnside Granary,728 JOHN LEES DR DILSTON 7252,Permanently Registered,Launceston City Council,-41.3036366231,147.0557927976
4118,Terrace House,1 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4383687426,147.1442365024
4119,Conjoined House,9 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4384770908,147.1440308572
4120,Conjoined House,13 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4385403149,147.1438939397
4121,Green Gables,17 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4387653209,147.1437021271
4122,House,22 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.438871121,147.1421322127
4123,House,23 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4387661471,147.1433221388
4124,Colonial Motor Inn Hotel formerly Overton House,31 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4393796474,147.1422429946
4125,Former St John's Parish Hall,39 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4393796474,147.1422429946
4126,House,48 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4392655047,147.1411540154
4127,House,54 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.439426349,147.1408908188
4128,Commercial Retail,58 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4396430496,147.1404659835
4131,Gospel Hall,66A ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4398238273,147.1399516499
4132,House,68 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4398960527,147.1398159419
4133,Warehouse,70 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.44000429,147.139695154
4134,Commercial Retail,74-76 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4402477902,147.1390928545
4135,Commercial Retail,80 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.440292878,147.1389343814
4136,Commercial Retail Building,82 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4403199829,147.1388662079
4137,Commercial Retail,88 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4403615113,147.1386952009
4138,Commercial Retail,90 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4403795913,147.1386413726
4140,Commercial Retail,94 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.44042475,147.1385409171
4141,Commercial Retail,96 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4404518367,147.1384877063
4142,Commercial Retail,100 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4404884104,147.1383916172
4143,Commercial Retail,102 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.440506483,147.1383437739
4145,Commercial Retail,106 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4405516458,147.1382397269
4147,Commercial Retail,110 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4405968026,147.1381405877
4151,Commercial Retail,118 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.440687209,147.1378647404
4152,Commercial Retail,120 ELIZABETH ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4406782866,147.1377936169
4153,TownHouse,1 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4320430426,147.1458038784
4154,Adye Douglas Fountain,UNIT 1 2 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4318255319,147.1468491094
4155,TownHouse,3 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4319257734,147.1459387445
4156,TownHouse,5 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4317904704,147.1460881716
4157,Conjoined Townhouses,9-9A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4317091967,147.1462500472
4158,TownHouse,11-11A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4315468876,147.1463861271
4159,TownHouse,13-13A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4313037252,147.1463533849
4160,TownHouse,15 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4312133199,147.1466123049
4161,TownHouse,17-17A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311499428,147.1468664975
4162,House,19 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311315218,147.1471841056
4163,Conjoined House,21 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311132843,147.1473578501
4164,Conjoined House,23 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311041298,147.1474724897
4166,House,29-29A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311571733,147.1482520127
4167,Conjoined House,31 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4311929473,147.1484507749
4168,Conjoined House,33 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4312378054,147.1485899537
4169,House,35 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4313096775,147.1487357773
4170,House,37 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4313995089,147.1489244903
4171,House,39 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4314983425,147.1491171742
4172,House,41 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4315882157,147.1492732136
4173,Conjoined House,43 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4316601083,147.1494025218
4174,Conjoined House,45 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4317409985,147.1495393912
4175,Apartments,UNIT 1 47-49 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4318578369,147.14973918
4176,House,54 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4331803316,147.1509757536
4177,House,56-56A ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4334053665,147.1510930937
4178,Kilmarnock,66 ELPHIN RD LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4337014862,147.151950774
4179,Scotch Oakburn College,74-78 ELPHIN RD NEWSTEAD 7250,Permanently Registered,Launceston City Council,-41.4340250318,147.15249972
4180,House,109 ELPHIN RD NEWSTEAD 7250,Permanently Registered,Launceston City Council,-41.4363784594,147.1573643189
4181,House,117-119 ELPHIN RD NEWSTEAD 7250,Permanently Registered,Launceston City Council,-41.4373138458,147.1583836563
4182,Fairlawn,136-138 ELPHIN RD NEWSTEAD 7250,Permanently Registered,Launceston City Council,-41.4401146838,147.1587528087
4183,House,4 ELSMERE ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4415244677,147.1485591892
4184,House,30 ERINA ST EAST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4366913436,147.1524420425
4185,House,3 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4299161509,147.1377259632
4186,Cottage,5 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4298441196,147.1377016346
4187,House,7 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4299161509,147.1377259632
4188,House,9 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4296513992,147.1376473873
4189,House,13 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4295346856,147.1376021599
4190,House,15 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4294356451,147.1375665243
4192,House,21 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4292135922,147.1374906369
4193,House,23 ESK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4291415589,147.1374678648
4197,J. Boag and Son Esk Brewery,21 SHIELDS ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4318719836,147.13844373
4198,J Boag and Son Brewery,21 Shields ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4318722714,147.1382043536
4199,Factory,21 SHIELDS ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4320260596,147.1376541114
4200,Conjoined Houses,21 SHIELDS ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4320622901,147.1374866235
4201,Monds and Affleck Mill,77 ESPLANADE LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4327839278,147.1366193151
4202,Customs House,87-89 ESPLANADE LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4327049245,147.1348694009
4204,Embankment Offices,29-31 CHARLES ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4326067959,147.1340526736
4205,Launceston Gasworks,WILLIS ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.431422,147.141393
4206,Church of the Apostles Complex,44 MARGARET ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4429293804,147.1341098281
4207,Terrace House,17 FORSTER ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4249311349,147.1350933833
4208,Terrace House,UNIT 1 21-23 FORSTER ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4250213942,147.1349369146
4209,Pump station,105 FORSTER ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4269593833,147.1257849676
4211,House,8 FRANK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4298022197,147.1361853108
4212,House,10 FRANK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4297121806,147.1361544834
4213,House,18 FRANK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4293837737,147.1360229229
4214,House,20 FRANK ST INVERMAY 7248,Permanently Registered,Launceston City Council,-41.4292667075,147.1359957497
4215,TownHouse,27 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4449254071,147.1445582539
4216,Cottage,31 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4450518611,147.1442806813
4217,Conjoined TownHouse,33-33A FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4451060892,147.1441347518
4218,Conjoined TownHouse,33-33A FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4453310498,147.1443164955
4219,House,35 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4451873427,147.1439864875
4220,Formerly Watson House,40 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4449179998,147.1432791097
4222,Hedera,46-48 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4449455437,147.142859937
4223,52 Frankland Street (previously and incorrectly known as Nurses' Home),52 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.445803683,147.1408949166
4224,Cottage,68 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4463795957,147.140070487
4225,Conjoined TownHouse,UNIT 3 77-81 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4467496712,147.140143711
4226,Conjoined TownHouse,UNIT 2 77-81 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4467677635,147.1400803005
4227,Conjoined TownHouse,UNIT 1 77-81 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4467948749,147.1400073321
4228,Conjoined TownHouse,83 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4469119929,147.1399908237
4229,House,98 FRANKLAND ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4474741791,147.1375046684
4231,House,9 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4412726822,147.1410650337
4232,Christ Church Baptist,11-15 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4413360194,147.1408328217
4233,Milton Hall,11-15 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4413360194,147.1408328217
4234,Town House (formerly Widdowson) ,27 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4420867816,147.1393915533
4235,House/Commercial Building,33-35 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4422027574,147.1391779441
4236,Warehouse,37 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4422481344,147.1388972071
4237,Town House,40 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4414847496,147.1390024625
4238,Former Primitive Methodist Church,46 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4416809233,147.1386783711
4239,School,56 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4421327447,147.1374749573
4240,Conjoined Houses,59-61 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4439463604,147.1348558042
4241,House,75 Frederick ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4443079627,147.1337415613
4242,Braeside House,102 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.44352375,147.1342196287
4243,House,114 FREDERICK ST LAUNCESTON 7250,Permanently Registered,Launceston City Council,-41.4439751922,147.133303455
